student_id,age,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,parental_education_  doctorate ,parental_education_  high_school ,parental_education_  master ,parental_education_BACHELOR,parental_education_DOCTORATE,parental_education_HIGH_SCHOOL,parental_education_MASTER,parental_education_bachelor,parental_education_doctorate,parental_education_high_school,parental_education_master,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_sleep_ratio
STD01107,-0.25922988917804873,0.41419500112421004,1.4600556476594673,0.00345196425844008,-0.6411643912487838,95.28,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,119.95345741323364
STD01500,0.17541741999823787,0.5933624196662924,1.034146318945847,0.09857046044159858,-2.1869657865761862,95.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6.019616803971841
STD00203,1.4793593475270976,0.5115205124310205,0.028065380265013484,-1.0860871738395628,-0.37343114886492146,95.99,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.470975991364183
STD01370,-0.6938771983543353,-0.02376979975643531,-2.5260920879657545,-0.8785559094399437,1.448917751970093,99.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.02705556533920908
STD02439,1.044712038350811,-0.02376979975643531,1.9212842865590953,1.7501734396219049,-1.470806907771616,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.013581388928049005
STD00034,0.17541741999823787,0.2637828472864126,0.8700154069049886,-0.23866784420778303,-0.6411643912487838,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.1052345714881269
STD00976,0.6100647291745245,0.7658940078920012,-0.5230197389607811,0.00345196425844008,0.8186979386220715,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,221.80768480876296
STD01736,-1.5631718167069084,-0.9373024399771762,-1.7010226139882105,0.00345196425844008,-1.2383307178827478,87.13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-271.44863654065574
STD02209,-1.5631718167069084,1.6971221956230709,-1.5597453732441804,0.7557527977070613,0.7052143009038087,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.2456019417594706
STD00964,-0.25922988917804873,1.9714031820331726,-2.5260920879657545,-0.48078765267400614,-2.087805326434015,96.66,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-4.100370031216046
STD01959,-1.1285245075306218,-1.2801536729898029,-0.5884643431289719,-0.36837488445754557,-0.0274713212577906,89.23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.4751477425575703
STD02351,-1.5631718167069084,0.05807210747883668,-1.7280314982480984,0.6779285735572033,-1.3705446647389765,95.15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.08566097385916237
STD01615,-0.25922988917804873,-0.2869910689725812,-0.6082016047035053,0.03804050832504338,-0.439538122293035,92.91,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-7.544155886785646
STD00253,0.6100647291745245,0.9030345010970521,-0.2695517482141388,0.046687644341694014,0.30196176299231187,96.27,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,19.34163036493698
STD01271,-0.6938771983543353,1.3144559807122045,-0.19164150515676914,-0.4375519725907514,-1.0565365409554341,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-3.0041208066097402
STD02135,1.044712038350811,0.14212595815290016,0.8668989971826937,-0.2905506603076876,-0.26876177427040704,90.83,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.4891623621324869
STD01137,-1.1285245075306218,1.6882744218679064,1.9108962541514467,0.3233959968745204,1.2395790027810643,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5.220439392400929
STD01239,-0.6938771983543353,-1.0678071028658533,-1.514038030650523,0.39257308500772703,-1.0267884029127832,90.97,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-2.72001424354039
STD02274,1.4793593475270976,0.0071974083866403775,0.34126455735563954,2.4851800010372256,-0.3326651819175839,90.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.002896130456347621
STD00497,1.4793593475270976,-0.16975806671665056,0.028065380265013484,-1.6567981509385168,1.1007543585820254,93.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.10246158778127343
STD02253,-0.6938771983543353,-0.8864277408849801,-1.8132133639908228,1.1794624625229508,0.016599994360952802,84.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.7515516750208203
STD00024,-0.6938771983543353,0.869855349515185,0.23738423327914665,-0.6277889649570699,0.38129013110604876,90.41,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.3855878068237073
STD00567,1.4793593475270976,-0.8731560802522331,-0.6632581764640466,0.00345196425844008,1.3971339561180705,83.97,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-252.87145041191138
STD01872,0.17541741999823787,0.11115875000982409,-1.3613339542580787,-0.6450832369903712,-0.9639867781560746,88.41,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.17231717699813723
STD00886,1.4793593475270976,0.2770545079191596,-2.5260920879657545,0.33204313289117104,-0.07374620265746992,95.23,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.8343906140030051
